Run Number,Well,Time - DROP,CP - DROP (psi),TP - DROP (psi),LP - DROP (psi),Liquid Load - DROP (psi),Fluid in Tubing - DROP (bbl),Time - ARRIVING,CP - ARRIVING (psi),TP - ARRIVING (psi),LP - ARRIVING (psi),Lift Pressure - ARRIVING (psi),Lift Factor - ARRIVING,Rise Time (m),Rise Velocity (fpm),Good,Miss,Open Duration (m),Close Duration (m),Gas,Liquid
1183,Anderson_East_2-35,1/31/2025 15:46,278,85,75.49,193,2.46,1/31/2025 15:32,279,124,64.21,214.79,1.39,7.783333333,579.3147752,1,0,13.9,0.866666667,0.11,
1182,Anderson_East_2-35,1/31/2025 15:31,277,78,66.65,199,2.54,1/31/2025 15:17,280,116,62.57,217.43,1.33,8.15,553.2515337,1,0,13.51666667,0.883333333,0.16,
1181,Anderson_East_2-35,1/31/2025 15:17,279,74,64.37,205,2.62,1/31/2025 15:04,279,116,58.22,220.78,1.35,8.2,549.8780488,1,0,13.18333333,0.783333333,0.12,
1180,Anderson_East_2-35,1/31/2025 15:03,279,72,60.96,207,2.64,1/31/2025 14:48,278,113,57.89,220.11,1.33,8.383333333,537.8528827,1,0,14.95,0.766666667,0.13,
1179,Anderson_East_2-35,1/31/2025 14:47,277,71,61.41,206,2.63,1/31/2025 14:33,278,120,51.8,226.2,1.43,8.733333333,516.2977099,1,0,14.01666667,0.783333333,0.13,
1178,Anderson_East_2-35,1/31/2025 14:32,277,69,55.85,208,2.65,1/31/2025 14:19,279,117,54.48,224.52,1.39,8.366666667,538.9243028,1,0,13.33333333,0.883333333,0.16,
1177,Anderson_East_2-35,1/31/2025 14:18,278,68,57.29,210,2.68,1/31/2025 14:04,278,119,56.33,221.67,1.39,8.133333333,554.3852459,1,0,13.53333333,0.783333333,0.12,
1176,Anderson_East_2-35,1/31/2025 14:04,277,70,59.74,207,2.64,1/31/2025 13:50,278,107,51.4,226.6,1.33,7.95,567.1698113,1,0,13.13333333,0.866666667,0.15,
1175,Anderson_East_2-35,1/31/2025 13:50,277,64,53.27,213,2.72,1/31/2025 13:37,279,110,52.92,226.08,1.34,7.9,570.7594937,1,0,12.51666667,0.783333333,0.11,
1174,Anderson_East_2-35,1/31/2025 13:36,277,67,55.84,210,2.68,1/31/2025 13:23,280,118,55.62,224.38,1.39,8.75,515.3142857,1,0,12.8,0.866666667,0.15,
1173,Anderson_East_2-35,1/31/2025 13:23,279,70,59.3,209,2.67,1/31/2025 13:09,280,131,60.97,219.03,1.47,8.45,533.6094675,1,0,13.15,0.866666667,0.14,
1172,Anderson_East_2-35,1/31/2025 13:09,279,75,63.3,204,2.6,1/31/2025 12:54,280,125,63.91,216.09,1.39,6.7,672.9850746,1,0,14.36666667,0.766666667,0.13,
1171,Anderson_East_2-35,1/31/2025 12:53,278,76,66.21,202,2.58,1/31/2025 12:41,281,113,62.74,218.26,1.3,6.766666667,666.3546798,1,0,12.25,0.866666667,0.12,
1170,Anderson_East_2-35,1/31/2025 12:40,280,74,62.69,206,2.63,1/31/2025 12:28,281,123,60.98,220.02,1.39,7.833333333,575.6170213,1,0,12.73333333,0.816666667,0.12,
1169,Anderson_East_2-35,1/31/2025 12:27,280,73,62.61,207,2.64,1/31/2025 12:10,280,135,55.34,224.66,1.55,11.25,400.8,1,0,16.95,0.866666667,0.14,
1168,Anderson_East_2-35,1/31/2025 12:09,280,71,57.59,209,2.67,1/31/2025 11:53,280,114,56.12,223.88,1.35,6.7,672.9850746,1,0,16.2,0.783333333,0.13,
1167,Anderson_East_2-35,1/31/2025 11:52,279,71,59.57,208,2.65,1/31/2025 11:40,280,121,55.73,224.27,1.41,7.15,630.6293706,1,0,11.96666667,0.816666667,0.15,
1166,Anderson_East_2-35,1/31/2025 11:39,279,69,58.23,210,2.68,1/31/2025 11:27,282,110,53.55,228.45,1.33,7,644.1428571,1,0,12.38333333,0.883333333,0.14,
1165,Anderson_East_2-35,1/31/2025 11:26,280,69,57.12,211,2.69,1/31/2025 11:13,282,124,54.24,227.76,1.44,8.2,549.8780488,1,0,12.55,0.883333333,0.15,
1164,Anderson_East_2-35,1/31/2025 11:13,281,69,57.26,212,2.7,1/31/2025 11:00,282,121,56.88,225.12,1.4,7.066666667,638.0660377,1,0,12.23333333,0.883333333,0.14,
1163,Anderson_East_2-35,1/31/2025 10:59,280,70,59.24,210,2.68,1/31/2025 10:47,281,121,62.36,218.64,1.37,6.633333333,679.7487437,1,0,11.96666667,0.866666667,0.13,
1162,Anderson_East_2-35,1/31/2025 10:47,279,77,64.48,202,2.58,1/31/2025 10:35,281,108,58.19,222.81,1.29,6.066666667,743.2417582,1,0,11.31666667,0.866666667,0.13,
1161,Anderson_East_2-35,1/31/2025 10:34,280,72,62.37,208,2.65,1/31/2025 10:19,279,143,63.98,215.02,1.58,9.416666667,478.8318584,1,0,15.05,0.783333333,0.14,
1160,Anderson_East_2-35,1/31/2025 10:19,278,80,66.08,198,2.53,1/31/2025 9:52,283,113,60.24,222.76,1.31,5.2,867.1153846,1,0,26.83333333,0.783333333,0.14,
1159,Anderson_East_2-35,1/31/2025 9:51,279,75,61.99,204,2.6,1/31/2025 9:39,281,109,52.17,228.83,1.33,8.183333333,550.9979633,1,0,11.91666667,0.816666667,0.14,
1158,Anderson_East_2-35,1/31/2025 9:38,280,69,56.13,211,2.69,1/31/2025 9:25,278,141,58.14,219.86,1.6,8.016666667,562.4532225,1,0,13.5,0.783333333,0.14,
1157,Anderson_East_2-35,1/31/2025 9:24,277,79,61.44,198,2.53,1/31/2025 8:39,285,111,64.08,220.92,1.27,6.133333333,735.1630435,1,0,45.23333333,0.85,0.16,
1156,Anderson_East_2-35,1/31/2025 8:38,283,78,66.83,205,2.62,1/31/2025 8:25,281,120,60.8,220.2,1.37,8.116666667,555.523614,1,0,12.85,0.85,0.13,
1155,Anderson_East_2-35,1/31/2025 8:24,280,75,63.45,205,2.62,1/31/2025 8:10,279,137,59.67,219.33,1.54,8.783333333,513.3586338,1,0,14.13333333,0.833333333,0.14,
1154,Anderson_East_2-35,1/31/2025 8:09,278,78,63.46,200,2.55,1/31/2025 7:20,281,115,63.32,217.68,1.31,5.75,784.173913,1,0,49.65,0.85,0.18,
1153,Anderson_East_2-35,1/31/2025 7:19,279,79,66.21,200,2.55,1/31/2025 7:06,282,123,61.74,220.26,1.39,7.85,574.3949045,1,0,12.58333333,0.85,0.14,
1152,Anderson_East_2-35,1/31/2025 7:05,281,77,65.07,204,2.6,1/31/2025 6:51,283,126,62.31,220.69,1.41,8.5,530.4705882,1,0,13.85,0.833333333,0.13,
1151,Anderson_East_2-35,1/31/2025 6:51,282,78,64.92,204,2.6,1/31/2025 6:37,284,123,59.83,224.17,1.39,8.75,515.3142857,1,0,13.73333333,0.833333333,0.13,
1150,Anderson_East_2-35,1/31/2025 6:36,282,75,63.35,207,2.64,1/31/2025 6:22,283,128,57.93,225.07,1.45,8.183333333,550.9979633,1,0,13.58333333,0.85,0.16,
1149,Anderson_East_2-35,1/31/2025 6:22,281,72,59.64,209,2.67,1/31/2025 6:07,281,120,56.66,224.34,1.39,7.65,589.4117647,1,0,14.4,0.866666667,0.11,
1148,Anderson_East_2-35,1/31/2025 6:06,280,73,61.11,207,2.64,1/31/2025 5:53,281,115,58.04,222.96,1.34,8.033333333,561.2863071,1,0,13.08333333,0.85,0.15,
1147,Anderson_East_2-35,1/31/2025 5:52,280,73,60.45,207,2.64,1/31/2025 5:39,281,121,58.94,222.06,1.39,8.183333333,550.9979633,1,0,13.26666667,0.85,0.16,
1146,Anderson_East_2-35,1/31/2025 5:38,280,76,62.26,204,2.6,1/31/2025 5:25,283,124,62.52,220.48,1.39,8.033333333,561.2863071,1,0,13.45,0.766666667,0.13,
1145,Anderson_East_2-35,1/31/2025 5:24,281,77,65.08,204,2.6,1/31/2025 5:10,285,128,58.17,226.83,1.44,7.966666667,565.9832636,1,0,14.28333333,0.766666667,0.12,
1144,Anderson_East_2-35,1/31/2025 5:09,284,74,61.58,210,2.68,1/31/2025 4:55,280,120,58.87,221.13,1.38,7.016666667,642.6128266,1,0,13.51666667,0.833333333,0.13,
1143,Anderson_East_2-35,1/31/2025 4:55,279,72,58.06,207,2.64,1/31/2025 4:42,280,117,60.32,219.68,1.35,7.516666667,599.8669623,1,0,12.25,0.866666667,0.12,
1142,Anderson_East_2-35,1/31/2025 4:42,279,75,64.19,204,2.6,1/31/2025 4:28,282,120,59.55,222.45,1.37,8.266666667,545.4435484,1,0,13.05,0.833333333,0.14,
1141,Anderson_East_2-35,1/31/2025 4:28,281,74,62.14,207,2.64,1/31/2025 4:12,283,135,58.48,224.52,1.52,10.05,448.6567164,1,0,16.13333333,0.833333333,0.16,
1140,Anderson_East_2-35,1/31/2025 4:11,282,75,61.42,207,2.64,1/31/2025 3:56,283,119,51.77,231.23,1.41,7.833333333,575.6170213,1,0,15,0.766666667,0.14,
1139,Anderson_East_2-35,1/31/2025 3:55,282,68,56.01,214,2.73,1/31/2025 3:41,281,113,55.22,225.78,1.34,7.766666667,580.5579399,1,0,13.7,0.85,0.14,
1138,Anderson_East_2-35,1/31/2025 3:40,280,71,58.85,209,2.67,1/31/2025 3:28,283,116,59.25,223.75,1.34,7.833333333,575.6170213,1,0,12.76666667,0.833333333,0.15,
1137,Anderson_East_2-35,1/31/2025 3:27,282,74,62.74,208,2.65,1/31/2025 3:14,282,128,61.49,220.51,1.43,8.116666667,555.523614,1,0,13.21666667,0.85,0.14,
1136,Anderson_East_2-35,1/31/2025 3:13,281,77,64.62,204,2.6,1/31/2025 2:59,284,128,65.03,218.97,1.4,7.85,574.3949045,1,0,13.51666667,0.85,0.16,
1135,Anderson_East_2-35,1/31/2025 2:58,282,80,67.95,202,2.58,1/31/2025 2:45,281,123,64.5,216.5,1.37,7.266666667,620.5045872,1,0,13.36666667,0.833333333,0.14,
1134,Anderson_East_2-35,1/31/2025 2:44,279,78,66.97,201,2.56,1/31/2025 2:32,280,120,64.11,215.89,1.35,6.966666667,647.2248804,1,0,12.2,0.85,0.14,
1133,Anderson_East_2-35,1/31/2025 2:31,278,80,67.32,198,2.53,1/31/2025 2:18,284,124,59.75,224.25,1.4,8.35,540,1,0,13.23333333,0.833333333,0.14,
1132,Anderson_East_2-35,1/31/2025 2:17,283,75,63.04,208,2.65,1/31/2025 2:03,284,130,58.76,225.24,1.46,8.933333333,504.738806,1,0,14.33333333,0.85,0.12,
1131,Anderson_East_2-35,1/31/2025 2:02,283,75,62.37,208,2.65,1/31/2025 1:48,282,129,61.88,220.12,1.44,7.95,567.1698113,1,0,14.21666667,0.85,0.16,
1130,Anderson_East_2-35,1/31/2025 1:47,281,77,64.51,204,2.6,1/31/2025 1:33,281,120,64.28,216.72,1.35,6.5,693.6923077,1,0,13.41666667,0.833333333,0.14,
1129,Anderson_East_2-35,1/31/2025 1:33,279,79,67.95,200,2.55,1/31/2025 1:21,283,120,66.1,216.9,1.33,6.833333333,659.8536585,1,0,11.91666667,0.85,0.15,
1128,Anderson_East_2-35,1/31/2025 1:20,281,82,69.56,199,2.54,1/31/2025 1:07,285,129,66.8,218.2,1.4,7.916666667,569.5578947,1,0,12.73333333,0.85,0.15,
1127,Anderson_East_2-35,1/31/2025 1:06,284,78,66.78,206,2.63,1/31/2025 0:52,283,132,63.9,219.1,1.45,8.016666667,562.4532225,1,0,13.83333333,0.85,0.12,
1126,Anderson_East_2-35,1/31/2025 0:51,281,81,68.32,200,2.55,1/31/2025 0:39,283,112,59.71,223.29,1.31,7.633333333,590.69869,1,0,12.95,0.85,0.17,
1125,Anderson_East_2-35,1/31/2025 0:38,281,72,60.73,209,2.67,1/31/2025 0:25,280,122,55.07,224.93,1.42,8.016666667,562.4532225,1,0,12.5,0.833333333,0.12,
1124,Anderson_East_2-35,1/31/2025 0:24,279,71,57.75,208,2.65,1/31/2025 0:08,279,134,56.53,222.47,1.53,10.83333333,416.2153846,1,0,16.25,0.833333333,0.15,
1123,Anderson_East_2-35,1/31/2025 0:07,278,71,58.45,207,2.64,1/30/2025 23:49,284,129,55.09,228.91,1.48,10.05,448.6567164,1,0,18.23333333,0.85,0.17,
1122,Anderson_East_2-35,1/30/2025 23:48,283,72,58.53,211,2.69,1/30/2025 23:34,283,123,54.11,228.89,1.43,8.016666667,562.4532225,1,0,13.71666667,0.833333333,0.16,
1121,Anderson_East_2-35,1/30/2025 23:34,282,70,57.03,212,2.7,1/30/2025 23:22,283,112,56.04,226.96,1.33,7.516666667,599.8669623,1,0,12.06666667,0.85,0.14,
1120,Anderson_East_2-35,1/30/2025 23:21,281,71,58.88,210,2.68,1/30/2025 23:07,279,142,61.28,217.72,1.59,9.216666667,489.2224231,1,0,13.78333333,0.85,0.15,
1119,Anderson_East_2-35,1/30/2025 23:06,279,81,63.71,198,2.53,1/30/2025 22:23,285,122,62.68,222.32,1.36,7.75,581.8064516,1,0,42.88333333,0.85,0.16,
1118,Anderson_East_2-35,1/30/2025 22:22,283,78,65.73,205,2.62,1/30/2025 22:09,284,128,61.22,222.78,1.43,8.8,512.3863636,1,0,13.38333333,0.833333333,0.15,
1117,Anderson_East_2-35,1/30/2025 22:08,283,77,62.86,206,2.63,1/30/2025 21:52,284,124,55.61,228.39,1.43,9.55,472.1465969,1,0,15.66666667,0.85,0.13,
1116,Anderson_East_2-35,1/30/2025 21:52,283,72,56.99,211,2.69,1/30/2025 21:35,287,128,53.99,233.01,1.47,9.9,455.4545455,1,0,16.48333333,0.85,0.17,
1115,Anderson_East_2-35,1/30/2025 21:34,286,71,56.77,215,2.74,1/30/2025 21:19,289,116,56.81,232.19,1.34,7.866666667,573.1779661,1,0,14.93333333,0.75,0.14,
1114,Anderson_East_2-35,1/30/2025 21:19,287,70,57.39,217,2.77,1/30/2025 21:06,285,127,56.94,228.06,1.44,8.033333333,561.2863071,1,0,12.96666667,0.85,0.12,
1113,Anderson_East_2-35,1/30/2025 21:05,284,72,60.23,212,2.7,1/30/2025 20:52,286,114,62.07,223.93,1.3,6.8,663.0882353,1,0,12.31666667,0.85,0.13,
1112,Anderson_East_2-35,1/30/2025 20:52,285,77,65.82,208,2.65,1/30/2025 20:39,284,125,67.73,216.27,1.36,8.133333333,554.3852459,1,0,13.01666667,0.85,0.12,
1111,Anderson_East_2-35,1/30/2025 20:38,282,82,69.92,200,2.55,1/30/2025 20:25,288,130,60.1,227.9,1.44,8.833333333,510.4528302,1,0,13,0.833333333,0.13,
1110,Anderson_East_2-35,1/30/2025 20:24,287,76,62.99,211,2.69,1/30/2025 20:10,287,119,60.99,226.01,1.35,8.233333333,547.6518219,1,0,14.28333333,0.85,0.16,
1109,Anderson_East_2-35,1/30/2025 20:09,286,75,62.88,211,2.69,1/30/2025 19:56,285,127,56.8,228.2,1.44,7.866666667,573.1779661,1,0,12.76666667,0.85,0.13,
1108,Anderson_East_2-35,1/30/2025 19:55,284,74,60.23,210,2.68,1/30/2025 19:43,287,115,59.87,227.13,1.32,6.433333333,700.880829,1,0,12.65,0.85,0.16,
1107,Anderson_East_2-35,1/30/2025 19:42,284,75,63.03,209,2.67,1/30/2025 19:29,287,114,56.32,230.68,1.33,8.116666667,555.523614,1,0,12.95,0.833333333,0.12,
1106,Anderson_East_2-35,1/30/2025 19:28,286,72,59.79,214,2.73,1/30/2025 19:15,288,128,58,230,1.44,8.316666667,542.1643287,1,0,12.55,0.85,0.14,
1105,Anderson_East_2-35,1/30/2025 19:14,287,73,60.9,214,2.73,1/30/2025 19:01,287,120,57.66,229.34,1.37,7.2,626.25,1,0,13.11666667,0.85,0.15,
1104,Anderson_East_2-35,1/30/2025 19:01,286,73,60.71,213,2.72,1/30/2025 18:48,286,112,61.99,224.01,1.29,6.95,648.7769784,1,0,12.45,0.766666667,0.13,
1103,Anderson_East_2-35,1/30/2025 18:47,285,73,62.48,212,2.7,1/30/2025 18:33,283,138,60.33,222.67,1.54,9.5,474.6315789,1,0,14.01666667,0.833333333,0.13,
1102,Anderson_East_2-35,1/30/2025 18:33,282,76,60.65,206,2.63,1/30/2025 17:37,285,111,60.28,224.72,1.29,5.666666667,795.7058824,1,0,55.93333333,0.766666667,0.13,
1101,Anderson_East_2-35,1/30/2025 17:36,281,74,63.34,207,2.64,1/30/2025 17:23,283,136,63.34,219.66,1.49,8.966666667,502.8624535,1,0,12.55,0.866666667,0.13,
1100,Anderson_East_2-35,1/30/2025 17:22,283,80,65.8,203,2.59,1/30/2025 16:54,287,130,66.72,220.28,1.4,7.816666667,576.8443497,1,0,28.6,0.8,0.13,
1099,Anderson_East_2-35,1/30/2025 16:53,285,80,69.58,205,2.62,1/30/2025 16:40,284,134,70.27,213.73,1.42,7.466666667,603.8839286,1,0,12.71666667,0.85,0.15,
1098,Anderson_East_2-35,1/30/2025 16:39,282,82,72.26,200,2.55,1/30/2025 16:27,283,132,66.03,216.97,1.44,6.7,672.9850746,1,0,12.18333333,0.866666667,0.14,
1097,Anderson_East_2-35,1/30/2025 16:26,282,79,67.63,203,2.59,1/30/2025 16:14,285,112,62.28,222.72,1.29,6.183333333,729.2183288,1,0,12.46666667,0.866666667,0.14,
1096,Anderson_East_2-35,1/30/2025 16:13,284,75,65.29,209,2.67,1/30/2025 16:01,287,126,66.63,220.37,1.37,8.1,556.6666667,1,0,12.45,0.866666667,0.14,
1095,Anderson_East_2-35,1/30/2025 16:00,286,80,69.42,206,2.63,1/30/2025 15:45,287,139,70.08,216.92,1.47,8.133333333,554.3852459,1,0,14.15,0.866666667,0.17,
1094,Anderson_East_2-35,1/30/2025 15:45,286,84,73.42,202,2.58,1/30/2025 15:32,285,142,77.05,207.95,1.45,6.583333333,684.9113924,1,0,12.68333333,0.866666667,0.16,
1093,Anderson_East_2-35,1/30/2025 15:31,283,89,79.08,194,2.47,1/30/2025 15:19,285,134,78.81,206.19,1.37,6.066666667,743.2417582,1,0,11.96666667,0.85,0.15,
1092,Anderson_East_2-35,1/30/2025 15:18,284,89,80.37,195,2.49,1/30/2025 15:06,287,126,75.46,211.54,1.31,6.383333333,706.3707572,1,0,11.91666667,0.866666667,0.11,
1091,Anderson_East_2-35,1/30/2025 15:05,285,88,77.51,197,2.51,1/30/2025 14:52,286,125,66.79,219.21,1.36,7.983333333,564.8016701,1,0,13.01666667,0.866666667,0.12,
1090,Anderson_East_2-35,1/30/2025 14:52,285,81,69.23,204,2.6,1/30/2025 14:38,287,119,64.02,222.98,1.33,8.05,560.1242236,1,0,13.35,0.783333333,0.13,
1089,Anderson_East_2-35,1/30/2025 14:38,286,76,66.1,210,2.68,1/30/2025 14:24,285,128,60.92,224.08,1.43,8.1,556.6666667,1,0,13.55,0.783333333,0.1,
1088,Anderson_East_2-35,1/30/2025 14:23,283,75,63.53,208,2.65,1/30/2025 14:10,286,123,64.04,221.96,1.36,6.733333333,669.6534653,1,0,13.06666667,0.866666667,0.15,
1087,Anderson_East_2-35,1/30/2025 14:09,285,78,67.78,207,2.64,1/30/2025 13:57,288,124,71.1,216.9,1.32,6.716666667,671.3151365,1,0,12.28333333,0.783333333,0.11,
1086,Anderson_East_2-35,1/30/2025 13:56,286,84,72.64,202,2.58,1/30/2025 13:44,285,127,62.88,222.12,1.41,7.7,585.5844156,1,0,12.28333333,0.866666667,0.11,
1085,Anderson_East_2-35,1/30/2025 13:43,284,76,65.05,208,2.65,1/30/2025 13:31,286,116,65.49,220.51,1.3,6.883333333,655.0605327,1,0,12.18333333,0.783333333,0.14,
1084,Anderson_East_2-35,1/30/2025 13:30,285,77,67.16,208,2.65,1/30/2025 13:18,287,114,63.47,223.53,1.29,7.533333333,598.539823,1,0,12.38333333,0.783333333,0.1,
1083,Anderson_East_2-35,1/30/2025 13:17,285,77,67.05,208,2.65,1/30/2025 13:04,287,132,63.41,223.59,1.44,8.333333333,541.08,1,0,13.1,0.85,0.14,
1082,Anderson_East_2-35,1/30/2025 13:03,286,77,65.76,209,2.67,1/30/2025 12:48,288,127,65.45,222.55,1.38,6.916666667,651.9036145,1,0,14.53333333,0.866666667,0.15,
1081,Anderson_East_2-35,1/30/2025 12:47,286,79,69.39,207,2.64,1/30/2025 12:35,285,134,72.39,212.61,1.41,6.5,693.6923077,1,0,12.38333333,0.866666667,0.14,
1080,Anderson_East_2-35,1/30/2025 12:34,284,86,75.56,198,2.53,1/30/2025 12:22,286,107,57.74,228.26,1.28,6.75,668,1,0,11.78333333,0.85,0.12,
1079,Anderson_East_2-35,1/30/2025 12:22,284,72,60.28,212,2.7,1/30/2025 12:08,285,135,63.76,221.24,1.47,8.933333333,504.738806,1,0,13.35,0.783333333,0.12,
1078,Anderson_East_2-35,1/30/2025 12:07,284,75,62.94,209,2.67,1/30/2025 11:33,285,135,82.26,202.74,1.35,5.633333333,800.4142012,1,0,34.35,0.866666667,0.12,
1077,Anderson_East_2-35,1/30/2025 11:32,284,95,86,189,2.41,1/30/2025 11:21,285,152,87.92,197.08,1.48,6.366666667,708.2198953,1,0,11.48333333,0.866666667,0.14,
1076,Anderson_East_2-35,1/30/2025 11:20,284,100,90.05,184,2.35,1/30/2025 11:07,287,139,76.5,210.5,1.42,6.083333333,741.2054795,1,0,12.93333333,0.85,0.12,
1075,Anderson_East_2-35,1/30/2025 11:06,286,89,79.49,197,2.51,1/30/2025 10:53,288,115,65.72,222.28,1.28,6.5,693.6923077,1,0,12.9,0.85,0.14,
1074,Anderson_East_2-35,1/30/2025 10:52,286,78,68.87,208,2.65,1/30/2025 10:40,285,116,62.22,222.78,1.32,7.65,589.4117647,1,0,12.3,0.85,0.13,
1073,Anderson_East_2-35,1/30/2025 10:39,284,76,64.73,208,2.65,1/30/2025 10:27,285,135,60.16,224.84,1.5,8.283333333,544.3460765,1,0,12.35,0.85,0.14,
1072,Anderson_East_2-35,1/30/2025 10:26,284,76,61.85,208,2.65,1/30/2025 8:51,288,127,62.19,225.81,1.4,8.55,527.3684211,1,0,94.73333333,0.85,0.16,
1071,Anderson_East_2-35,1/30/2025 8:50,287,76,65.02,211,2.69,1/30/2025 8:37,289,120,56.28,232.72,1.38,8.783333333,513.3586338,1,0,13,0.85,0.13,
1070,Anderson_East_2-35,1/30/2025 8:37,288,73,60.64,215,2.74,1/30/2025 8:23,290,128,61.24,228.76,1.41,8.183333333,550.9979633,1,0,13.35,0.766666667,0.13,
1069,Anderson_East_2-35,1/30/2025 8:22,289,76,65.28,213,2.72,1/30/2025 8:08,292,125,66.39,225.61,1.35,7.65,589.4117647,1,0,14.05,0.85,0.15,
1068,Anderson_East_2-35,1/30/2025 8:08,290,81,68.99,209,2.67,1/30/2025 7:55,291,130,70.16,220.84,1.37,7.666666667,588.1304348,1,0,12.73333333,0.85,0.13,
1067,Anderson_East_2-35,1/30/2025 7:54,289,83,71.01,206,2.63,1/30/2025 7:41,290,118,65.59,224.41,1.3,7.75,581.8064516,1,0,12.83333333,0.85,0.13,
1066,Anderson_East_2-35,1/30/2025 7:40,289,81,70.66,208,2.65,1/30/2025 7:26,288,148,67.47,220.53,1.58,9.216666667,489.2224231,1,0,14.3,0.766666667,0.13,
1065,Anderson_East_2-35,1/30/2025 7:25,287,84,70.83,203,2.59,1/30/2025 6:34,292,116,65.35,226.65,1.29,5.216666667,864.3450479,1,0,51.36666667,0.85,0.14,
1064,Anderson_East_2-35,1/30/2025 6:33,290,78,67.47,212,2.7,1/30/2025 6:21,292,114,57.79,234.21,1.32,8.25,546.5454545,1,0,12.21666667,0.85,0.12,
1063,Anderson_East_2-35,1/30/2025 6:20,291,73,61.16,218,2.78,1/30/2025 6:06,293,129,60.19,232.81,1.42,9.116666667,494.5886654,1,0,13.91666667,0.833333333,0.12,
1062,Anderson_East_2-35,1/30/2025 6:05,292,76,64.36,216,2.76,1/30/2025 5:51,293,137,69.1,223.9,1.44,8.516666667,529.4324853,1,0,14.33333333,0.833333333,0.14,
1061,Anderson_East_2-35,1/30/2025 5:50,292,84,72.08,208,2.65,1/30/2025 5:37,292,139,78.35,213.65,1.4,7.066666667,638.0660377,1,0,12.78333333,0.85,0.16,
1060,Anderson_East_2-35,1/30/2025 5:36,291,92,80.47,199,2.54,1/30/2025 5:23,292,135,74.05,217.95,1.39,6.65,678.0451128,1,0,12.96666667,0.85,0.15,
1059,Anderson_East_2-35,1/30/2025 5:23,290,86,76.23,204,2.6,1/30/2025 5:10,292,119,68.81,223.19,1.29,6.316666667,713.8258575,1,0,12.46666667,0.85,0.13,
1058,Anderson_East_2-35,1/30/2025 5:09,290,82,71.16,208,2.65,1/30/2025 4:57,293,117,61.81,231.19,1.31,7.916666667,569.5578947,1,0,12.65,0.833333333,0.13,
1057,Anderson_East_2-35,1/30/2025 4:56,291,74,63.19,217,2.77,1/30/2025 4:43,295,130,68.66,226.34,1.37,8.6,524.3023256,1,0,13.25,0.85,0.12,
1056,Anderson_East_2-35,1/30/2025 4:42,294,84,72.4,210,2.68,1/30/2025 4:29,291,135,80.67,210.33,1.35,7.416666667,607.9550562,1,0,13.23333333,0.75,0.14,
1055,Anderson_East_2-35,1/30/2025 4:28,290,94,83.81,196,2.5,1/30/2025 4:17,290,151,93.86,196.14,1.41,6.65,678.0451128,1,0,11.2,0.85,0.14,
1054,Anderson_East_2-35,1/30/2025 4:16,289,106,96.45,183,2.33,1/30/2025 4:05,291,141,99.25,191.75,1.28,4.55,990.989011,1,0,11.06666667,0.85,0.14,
1053,Anderson_East_2-35,1/30/2025 4:04,290,109,100.54,181,2.31,1/30/2025 3:52,290,159,92.31,197.69,1.51,7.016666667,642.6128266,1,0,11.31666667,0.833333333,0.12,
1052,Anderson_East_2-35,1/30/2025 3:52,288,105,93.88,183,2.33,1/30/2025 3:38,293,132,80.78,212.22,1.32,4.466666667,1009.477612,1,0,13.76666667,0.85,0.14,
1051,Anderson_East_2-35,1/30/2025 3:37,292,92,83.46,200,2.55,1/30/2025 3:24,293,136,77.28,215.72,1.37,7.95,567.1698113,1,0,12.58333333,0.85,0.11,
1050,Anderson_East_2-35,1/30/2025 3:24,292,91,79.87,201,2.56,1/30/2025 3:11,292,131,80.71,211.29,1.31,6.9,653.4782609,1,0,12.25,0.833333333,0.17,
1049,Anderson_East_2-35,1/30/2025 3:11,291,95,84.03,196,2.5,1/30/2025 2:59,290,162,96.69,193.31,1.51,7.25,621.9310345,1,0,11.43333333,0.766666667,0.12,
1048,Anderson_East_2-35,1/30/2025 2:58,288,111,100.91,177,2.26,1/30/2025 2:46,291,144,102.59,188.41,1.28,4.383333333,1028.669202,1,0,12.73333333,0.85,0.17,
1047,Anderson_East_2-35,1/30/2025 2:45,289,115,104.91,174,2.22,1/30/2025 2:34,292,175,103.65,188.35,1.61,7.35,613.4693878,1,0,10.98333333,0.75,0.12,
1046,Anderson_East_2-35,1/30/2025 2:33,291,118,105.33,173,2.21,1/30/2025 2:18,295,136,89.08,205.92,1.3,5.383333333,837.5851393,1,0,14.5,0.833333333,0.16,
1045,Anderson_East_2-35,1/30/2025 2:18,294,101,91.02,193,2.46,1/30/2025 2:03,292,152,71.89,220.11,1.57,9.716666667,464.0480274,1,0,14.26666667,0.85,0.12,
1044,Anderson_East_2-35,1/30/2025 2:03,291,88,74.4,203,2.59,1/30/2025 0:55,293,157,88.96,204.04,1.5,7,644.1428571,1,0,67.55,0.833333333,0.16,
1043,Anderson_East_2-35,1/30/2025 0:54,291,103,91.32,188,2.4,1/30/2025 0:41,295,133,85.78,209.22,1.29,5.833333333,772.9714286,1,0,13.56666667,0.766666667,0.14,
1042,Anderson_East_2-35,1/30/2025 0:40,293,96,86.63,197,2.51,1/30/2025 0:28,295,130,78.64,216.36,1.31,6.85,658.2481752,1,0,11.83333333,0.833333333,0.12,
1041,Anderson_East_2-35,1/30/2025 0:27,293,91,81.22,202,2.58,1/30/2025 0:14,296,133,74.7,221.3,1.36,8.35,540,1,0,12.73333333,0.85,0.15,
